id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,allocation pressure,73,72,30,72,388,ship,baseline,monotonic-signal,raise-signal
m002,g002,dirty state,54,0,20,55,191,watch,edge,drag-penalty,drop-slack
m003,g003,guard slack,96,16,23,30,354,ship,recovery,confidence-floor,raise-drag
m004,g004,layout drift,77,22,16,73,361,ship,negative,lane-boundary,lower-confidence
m005,g005,allocation pressure,80,62,38,32,324,ship,baseline,monotonic-signal,raise-signal
m006,g006,dirty state,115,4,9,53,485,ship,edge,drag-penalty,drop-slack
m007,g007,guard slack,53,64,45,25,185,watch,recovery,confidence-floor,raise-drag
m008,g008,layout drift,113,56,33,88,520,ship,negative,lane-boundary,lower-confidence
m009,g009,allocation pressure,112,54,11,101,613,ship,baseline,monotonic-signal,raise-signal
m010,g010,dirty state,101,45,43,105,427,ship,edge,drag-penalty,drop-slack
m011,g011,guard slack,104,24,26,69,429,ship,recovery,confidence-floor,raise-drag
m012,g012,layout drift,109,11,29,42,384,ship,negative,lane-boundary,lower-confidence
m013,g013,allocation pressure,80,42,34,96,364,ship,baseline,monotonic-signal,raise-signal
m014,g014,dirty state,99,14,40,35,299,ship,edge,drag-penalty,drop-slack
m015,g015,guard slack,73,19,51,95,221,ship,recovery,confidence-floor,raise-drag
m016,g016,layout drift,63,53,27,30,280,ship,negative,lane-boundary,lower-confidence
m017,g017,allocation pressure,71,73,41,65,331,ship,baseline,monotonic-signal,raise-signal
m018,g018,dirty state,65,4,7,37,277,ship,edge,drag-penalty,drop-slack
m019,g019,guard slack,70,59,20,28,346,ship,recovery,confidence-floor,raise-drag
m020,g020,layout drift,32,48,17,58,214,ship,negative,lane-boundary,lower-confidence
m021,g021,allocation pressure,69,45,21,54,336,ship,baseline,monotonic-signal,raise-signal
m022,g022,dirty state,78,0,45,29,161,watch,edge,drag-penalty,drop-slack
m023,g023,guard slack,46,67,45,85,223,ship,recovery,confidence-floor,raise-drag
m024,g024,layout drift,78,62,15,18,394,ship,negative,lane-boundary,lower-confidence
m025,g025,allocation pressure,106,24,5,52,504,ship,baseline,monotonic-signal,raise-signal
m026,g026,dirty state,66,35,43,24,186,watch,edge,drag-penalty,drop-slack
m027,g027,guard slack,98,24,50,100,340,ship,recovery,confidence-floor,raise-drag
m028,g028,layout drift,74,51,23,87,393,ship,negative,lane-boundary,lower-confidence
m029,g029,allocation pressure,74,67,36,104,390,ship,baseline,monotonic-signal,raise-signal
m030,g030,dirty state,108,66,23,68,540,ship,edge,drag-penalty,drop-slack
m031,g031,guard slack,89,15,25,54,340,ship,recovery,confidence-floor,raise-drag
m032,g032,layout drift,105,21,38,82,392,ship,negative,lane-boundary,lower-confidence
m033,g033,allocation pressure,104,27,28,34,392,ship,baseline,monotonic-signal,raise-signal
m034,g034,dirty state,49,56,4,94,386,ship,edge,drag-penalty,drop-slack
m035,g035,guard slack,30,20,21,42,118,watch,recovery,confidence-floor,raise-drag
m036,g036,layout drift,112,69,19,51,561,ship,negative,lane-boundary,lower-confidence
m037,g037,allocation pressure,77,61,25,36,366,ship,baseline,monotonic-signal,raise-signal
m038,g038,dirty state,94,48,29,27,383,ship,edge,drag-penalty,drop-slack
m039,g039,guard slack,66,61,19,70,380,ship,recovery,confidence-floor,raise-drag
m040,g040,layout drift,56,29,26,40,218,ship,negative,lane-boundary,lower-confidence
m041,g041,allocation pressure,63,16,34,28,176,watch,baseline,monotonic-signal,raise-signal
m042,g042,dirty state,57,36,40,84,224,ship,edge,drag-penalty,drop-slack
m043,g043,guard slack,62,30,51,30,134,watch,recovery,confidence-floor,raise-drag
m044,g044,layout drift,112,24,6,38,510,ship,negative,lane-boundary,lower-confidence
m045,g045,allocation pressure,61,58,30,23,263,ship,baseline,monotonic-signal,raise-signal
m046,g046,dirty state,114,0,23,99,463,ship,edge,drag-penalty,drop-slack
m047,g047,guard slack,104,20,49,99,359,ship,recovery,confidence-floor,raise-drag
m048,g048,layout drift,103,64,32,90,502,ship,negative,lane-boundary,lower-confidence
m049,g049,allocation pressure,115,53,28,67,521,ship,baseline,monotonic-signal,raise-signal
m050,g050,dirty state,111,39,28,53,463,ship,edge,drag-penalty,drop-slack
m051,g051,guard slack,73,16,15,94,358,ship,recovery,confidence-floor,raise-drag
m052,g052,layout drift,101,72,21,20,484,ship,negative,lane-boundary,lower-confidence
m053,g053,allocation pressure,40,67,8,93,355,ship,baseline,monotonic-signal,raise-signal
m054,g054,dirty state,87,18,45,41,245,ship,edge,drag-penalty,drop-slack
m055,g055,guard slack,31,51,30,63,169,watch,recovery,confidence-floor,raise-drag
m056,g056,layout drift,50,29,13,22,228,ship,negative,lane-boundary,lower-confidence
m057,g057,allocation pressure,116,56,31,26,478,ship,baseline,monotonic-signal,raise-signal
m058,g058,dirty state,51,61,41,69,231,ship,edge,drag-penalty,drop-slack
m059,g059,guard slack,115,12,11,52,492,ship,recovery,confidence-floor,raise-drag
m060,g060,layout drift,106,20,10,14,438,ship,negative,lane-boundary,lower-confidence
m061,g061,allocation pressure,70,26,14,83,359,ship,baseline,monotonic-signal,raise-signal
m062,g062,dirty state,42,21,39,29,83,hold,edge,drag-penalty,drop-slack
m063,g063,guard slack,58,72,18,50,354,ship,recovery,confidence-floor,raise-drag
m064,g064,layout drift,48,25,19,9,175,watch,negative,lane-boundary,lower-confidence
m065,g065,allocation pressure,99,74,25,98,542,ship,baseline,monotonic-signal,raise-signal
m066,g066,dirty state,71,55,29,98,376,ship,edge,drag-penalty,drop-slack
m067,g067,guard slack,65,64,40,102,330,ship,recovery,confidence-floor,raise-drag
m068,g068,layout drift,109,66,15,53,561,ship,negative,lane-boundary,lower-confidence
m069,g069,allocation pressure,56,34,8,52,312,ship,baseline,monotonic-signal,raise-signal
m070,g070,dirty state,107,10,27,93,433,ship,edge,drag-penalty,drop-slack
m071,g071,guard slack,97,52,24,32,428,ship,recovery,confidence-floor,raise-drag
m072,g072,layout drift,95,35,13,79,477,ship,negative,lane-boundary,lower-confidence
m073,g073,allocation pressure,107,29,13,40,474,ship,baseline,monotonic-signal,raise-signal
m074,g074,dirty state,103,52,35,62,438,ship,edge,drag-penalty,drop-slack
m075,g075,guard slack,65,13,13,34,268,ship,recovery,confidence-floor,raise-drag
m076,g076,layout drift,93,25,35,12,294,ship,negative,lane-boundary,lower-confidence
m077,g077,allocation pressure,76,69,30,68,390,ship,baseline,monotonic-signal,raise-signal
m078,g078,dirty state,57,47,8,51,341,ship,edge,drag-penalty,drop-slack
m079,g079,guard slack,56,55,47,26,172,watch,recovery,confidence-floor,raise-drag
m080,g080,layout drift,59,21,16,69,283,ship,negative,lane-boundary,lower-confidence
m081,g081,allocation pressure,73,77,26,28,370,ship,baseline,monotonic-signal,raise-signal
m082,g082,dirty state,114,61,31,49,503,ship,edge,drag-penalty,drop-slack
m083,g083,guard slack,54,34,44,21,129,watch,recovery,confidence-floor,raise-drag
m084,g084,layout drift,72,56,41,84,320,ship,negative,lane-boundary,lower-confidence
m085,g085,allocation pressure,49,34,24,97,265,ship,baseline,monotonic-signal,raise-signal
m086,g086,dirty state,72,50,38,101,337,ship,edge,drag-penalty,drop-slack
m087,g087,guard slack,91,77,11,65,539,ship,recovery,confidence-floor,raise-drag
m088,g088,layout drift,60,17,10,38,272,ship,negative,lane-boundary,lower-confidence
m089,g089,allocation pressure,101,25,14,92,490,ship,baseline,monotonic-signal,raise-signal
m090,g090,dirty state,68,20,18,31,271,ship,edge,drag-penalty,drop-slack
m091,g091,guard slack,59,37,49,91,205,ship,recovery,confidence-floor,raise-drag
m092,g092,layout drift,102,77,35,26,448,ship,negative,lane-boundary,lower-confidence
m093,g093,allocation pressure,92,30,12,61,441,ship,baseline,monotonic-signal,raise-signal
m094,g094,dirty state,99,0,44,33,253,ship,edge,drag-penalty,drop-slack
m095,g095,guard slack,89,71,47,24,334,ship,recovery,confidence-floor,raise-drag
m096,g096,layout drift,43,69,40,54,204,ship,negative,lane-boundary,lower-confidence
